"Day";"Month";"plot";"subplot";"vis";"Plant";"individuals";"seed";"fruit";"flowers";"x_coor2";"y_coor2";"flowers2";"unique_id";"Bee";"Beetle";"Butterfly";"Fly";"<NA>";"distance";"n_neighbors";"n_neighbors_total";"distance_total";"n_neighbors_inter";"n_neighbors_intra"
NA;NA;1;"B2";0;"BEMA";8;4;57;NA;2;2;NA;"1_B2_BEMA_NA";0;0;0;0;0,01;"e";49;49;"e";49;8
NA;NA;1;"B2";0;"CETE";2;111;27;NA;2;2;NA;"1_B2_CETE_NA";0;0;0;0;0,01;"e";55;55;"e";55;2
NA;NA;1;"B2";0;"PUPA";1;23;5;NA;2;2;NA;"1_B2_PUPA_NA";0;0;0;0;0,01;"e";57;57;"e";57;0
NA;NA;1;"B2";0;"SOAS";2;55;23;NA;2;2;NA;"1_B2_SOAS_NA";0;0;0;0;0,01;"e";55;55;"e";55;2
NA;NA;1;"B3";0;"BEMA";5;4;93;NA;2;3,5;NA;"1_B3_BEMA_NA";0;0;0;0;0,01;"e";62;62;"e";62;5
NA;NA;1;"B3";0;"CETE";4;111;40;NA;2;3,5;NA;"1_B3_CETE_NA";0;0;0;0;0,01;"e";63;63;"e";63;4
NA;NA;1;"B3";0;"CHFU";1;32;3,5;NA;2;3,5;NA;"1_B3_CHFU_NA";0;0;0;0;0,01;"e";67;67;"e";67;0
NA;NA;1;"B3";0;"SOAS";3;55;39;NA;2;3,5;NA;"1_B3_SOAS_NA";0;0;0;0;0,01;"e";64;64;"e";64;3
NA;NA;1;"B4";0;"CETE";1;111;19;NA;2;5;NA;"1_B4_CETE_NA";0;0;0;0;0,01;"e";82;82;"e";82;1
NA;NA;1;"B4";0;"SOAS";2;55;35;NA;2;5;NA;"1_B4_SOAS_NA";0;0;0;0;0,01;"e";81;81;"e";81;2
NA;NA;1;"B5";0;"BEMA";6;4;90;NA;2;6,5;NA;"1_B5_BEMA_NA";0;0;0;0;0,01;"e";45;45;"e";45;6
NA;NA;1;"B5";0;"PUPA";1;23;7;NA;2;6,5;NA;"1_B5_PUPA_NA";0;0;0;0;0,01;"e";51;51;"e";51;0
NA;NA;1;"C2";0;"BEMA";7;4;16;NA;3,5;2;NA;"1_C2_BEMA_NA";0;0;0;0;0,01;"e";65;65;"e";65;7
NA;NA;1;"C2";0;"CETE";3;111;13;NA;3,5;2;NA;"1_C2_CETE_NA";0;0;0;0;0,01;"e";69;69;"e";69;3
NA;NA;1;"C2";0;"CHFU";2;32;9;NA;3,5;2;NA;"1_C2_CHFU_NA";0;0;0;0;0,01;"e";70;70;"e";70;2
NA;NA;1;"C2";0;"SOAS";1;55;3;NA;3,5;2;NA;"1_C2_SOAS_NA";0;0;0;0;0,01;"e";72;72;"e";72;0
NA;NA;1;"C3";0;"BEMA";8;4;114;NA;3,5;3,5;NA;"1_C3_BEMA_NA";0;0;0;0;0,01;"e";55;55;"e";55;8
NA;NA;1;"C3";0;"CETE";1;111;8;NA;3,5;3,5;NA;"1_C3_CETE_NA";0;0;0;0;0,01;"e";63;63;"e";63;0
NA;NA;1;"C3";0;"CHFU";4;32;31;NA;3,5;3,5;NA;"1_C3_CHFU_NA";0;0;0;0;0,01;"e";59;59;"e";59;4
NA;NA;1;"C3";0;"PUPA";1;23;4;NA;3,5;3,5;NA;"1_C3_PUPA_NA";0;0;0;0;0,01;"e";63;63;"e";63;0
NA;NA;1;"C4";0;"BEMA";5;4;215;NA;3,5;5;NA;"1_C4_BEMA_NA";0;0;0;0;0,01;"e";69;69;"e";69;5
NA;NA;1;"C4";0;"CETE";1;111;5;NA;3,5;5;NA;"1_C4_CETE_NA";0;0;0;0;0,01;"e";74;74;"e";74;0
NA;NA;1;"C5";0;"BEMA";7;4;6;NA;3,5;6,5;NA;"1_C5_BEMA_NA";0;0;0;0;0,01;"e";88;88;"e";88;7
NA;NA;1;"C5";0;"CETE";3;111;11;NA;3,5;6,5;NA;"1_C5_CETE_NA";0;0;0;0;0,01;"e";92;92;"e";92;3
NA;NA;1;"C5";0;"CHFU";2;32;4;NA;3,5;6,5;NA;"1_C5_CHFU_NA";0;0;0;0;0,01;"e";93;93;"e";93;2
NA;NA;1;"D2";0;"BEMA";11;4;18;NA;5;2;NA;"1_D2_BEMA_NA";0;0;0;0;0,01;"e";61;61;"e";61;11
NA;NA;1;"D2";0;"CETE";1;111;15;NA;5;2;NA;"1_D2_CETE_NA";0;0;0;0;0,01;"e";72;72;"e";72;0
NA;NA;1;"D2";0;"SCLA";2;31;3;NA;5;2;NA;"1_D2_SCLA_NA";0;0;0;0;0,01;"e";70;70;"e";70;2
NA;NA;1;"D3";0;"BEMA";8;4;51;NA;5;3,5;NA;"1_D3_BEMA_NA";0;0;0;0;0,01;"e";80;80;"e";80;8
NA;NA;1;"D3";0;"CETE";1;111;25;NA;5;3,5;NA;"1_D3_CETE_NA";0;0;0;0;0,01;"e";88;88;"e";88;0
NA;NA;1;"D3";0;"CHFU";2;32;17,5;NA;5;3,5;NA;"1_D3_CHFU_NA";0;0;0;0;0,01;"e";86;86;"e";86;2
NA;NA;1;"D3";0;"PUPA";1;23;25;NA;5;3,5;NA;"1_D3_PUPA_NA";0;0;0;0;0,01;"e";88;88;"e";88;0
NA;NA;1;"D3";0;"SCLA";1;31;1;NA;5;3,5;NA;"1_D3_SCLA_NA";0;0;0;0;0,01;"e";88;88;"e";88;0
NA;NA;1;"D4";0;"BEMA";5;4;73;NA;5;5;NA;"1_D4_BEMA_NA";0;0;0;0;0,01;"e";45;45;"e";45;5
NA;NA;1;"D4";0;"SCLA";1;31;5;NA;5;5;NA;"1_D4_SCLA_NA";0;0;0;0;0,01;"e";50;50;"e";50;0
NA;NA;1;"D4";0;"SOAS";1;55;5;NA;5;5;NA;"1_D4_SOAS_NA";0;0;0;0;0,01;"e";50;50;"e";50;0
NA;NA;1;"D5";0;"BEMA";6;4;21;NA;5;6,5;NA;"1_D5_BEMA_NA";0;0;0;0;0,01;"e";73;73;"e";73;6
NA;NA;1;"D5";0;"CETE";1;111;11;NA;5;6,5;NA;"1_D5_CETE_NA";0;0;0;0;0,01;"e";79;79;"e";79;0
NA;NA;1;"D5";0;"CHFU";1;32;2;NA;5;6,5;NA;"1_D5_CHFU_NA";0;0;0;0;0,01;"e";78;78;"e";78;1
NA;NA;1;"E2";0;"BEMA";12;4;330;NA;6,5;2;NA;"1_E2_BEMA_NA";0;0;0;0;0,01;"e";58;58;"e";58;12
NA;NA;1;"E2";0;"CETE";1;111;15;NA;6,5;2;NA;"1_E2_CETE_NA";0;0;0;0;0,01;"e";70;70;"e";70;0
NA;NA;1;"E3";0;"BEMA";12;4;40;NA;6,5;3,5;NA;"1_E3_BEMA_NA";0;0;0;0;0,01;"e";50;50;"e";50;12
NA;NA;1;"E3";0;"CETE";2;111;25;NA;6,5;3,5;NA;"1_E3_CETE_NA";0;0;0;0;0,01;"e";60;60;"e";60;2
NA;NA;1;"E4";0;"BEMA";5;4;20;NA;6,5;5;NA;"1_E4_BEMA_NA";0;0;0;0;0,01;"e";67;67;"e";67;5
NA;NA;1;"E4";0;"CETE";16;111;26,5;NA;6,5;5;NA;"1_E4_CETE_NA";0;0;0;0;0,01;"e";56;56;"e";56;16
NA;NA;1;"E5";0;"BEMA";7;4;114;NA;6,5;6,5;NA;"1_E5_BEMA_NA";0;0;0;0;0,01;"e";86;86;"e";86;7
NA;NA;1;"E5";0;"CETE";14;111;6;NA;6,5;6,5;NA;"1_E5_CETE_NA";0;0;0;0;0,01;"e";79;79;"e";79;14
NA;NA;1;"E5";0;"PUPA";1;23;2;NA;6,5;6,5;NA;"1_E5_PUPA_NA";0;0;0;0;0,01;"e";93;93;"e";93;0
NA;NA;2;"B2";0;"BEMA";4;4;34;NA;35;28;NA;"2_B2_BEMA_NA";0;0;0;0;0,01;"e";95;95;"e";95;4
NA;NA;2;"B2";0;"SCLA";1;31;2;NA;35;28;NA;"2_B2_SCLA_NA";0;0;0;0;0,01;"e";98;98;"e";98;1
NA;NA;2;"B3";0;"BEMA";5;4;48;NA;35;29,5;NA;"2_B3_BEMA_NA";0;0;0;0;0,01;"e";101;101;"e";101;5
NA;NA;2;"B3";0;"CETE";28;111;5;NA;35;29,5;NA;"2_B3_CETE_NA";0;0;0;0;0,01;"e";78;78;"e";78;28
NA;NA;2;"B3";0;"PUPA";1;23;5;NA;35;29,5;NA;"2_B3_PUPA_NA";0;0;0;0;0,01;"e";106;106;"e";106;0
NA;NA;2;"B3";0;"SCLA";1;31;3;NA;35;29,5;NA;"2_B3_SCLA_NA";0;0;0;0;0,01;"e";106;106;"e";106;0
NA;NA;2;"B4";0;"BEMA";12;4;17;NA;35;31;NA;"2_B4_BEMA_NA";0;0;0;0;0,01;"e";111;111;"e";111;12
NA;NA;2;"B4";0;"CETE";15;111;7;NA;35;31;NA;"2_B4_CETE_NA";0;0;0;0;0,01;"e";108;108;"e";108;15
NA;NA;2;"B4";0;"PUPA";1;23;5;NA;35;31;NA;"2_B4_PUPA_NA";0;0;0;0;0,01;"e";122;122;"e";122;1
NA;NA;2;"B4";0;"SCLA";2;31;1;NA;35;31;NA;"2_B4_SCLA_NA";0;0;0;0;0,01;"e";121;121;"e";121;2
NA;NA;2;"B5";0;"BEMA";7;4;18;NA;35;32,5;NA;"2_B5_BEMA_NA";0;0;0;0;0,01;"e";119;119;"e";119;7
NA;NA;2;"B5";0;"CETE";17;111;6;NA;35;32,5;NA;"2_B5_CETE_NA";0;0;0;0;0,01;"e";109;109;"e";109;17
NA;NA;2;"B5";0;"PUPA";1;23;4,5;NA;35;32,5;NA;"2_B5_PUPA_NA";0;0;0;0;0,01;"e";126;126;"e";126;0
NA;NA;2;"C2";0;"BEMA";9;4;88;NA;36,5;28;NA;"2_C2_BEMA_NA";0;0;0;0;0,01;"e";107;107;"e";107;9
NA;NA;2;"C2";0;"CETE";11;111;27;NA;36,5;28;NA;"2_C2_CETE_NA";0;0;0;0;0,01;"e";105;105;"e";105;11
NA;NA;2;"C2";0;"SCLA";2;31;2;NA;36,5;28;NA;"2_C2_SCLA_NA";0;0;0;0;0,01;"e";114;114;"e";114;2
NA;NA;2;"C3";0;"BEMA";7;4;62;NA;36,5;29,5;NA;"2_C3_BEMA_NA";0;0;0;0;0,01;"e";73;73;"e";73;7
NA;NA;2;"C3";0;"CETE";9;111;34;NA;36,5;29,5;NA;"2_C3_CETE_NA";0;0;0;0;0,01;"e";71;71;"e";71;9
NA;NA;2;"C3";0;"CHFU";4;32;3;NA;36,5;29,5;NA;"2_C3_CHFU_NA";0;0;0;0;0,01;"e";76;76;"e";76;4
NA;NA;2;"C3";0;"PUPA";2;23;5;NA;36,5;29,5;NA;"2_C3_PUPA_NA";0;0;0;0;0,01;"e";78;78;"e";78;2
NA;NA;2;"C3";0;"SCLA";2;31;2;NA;36,5;29,5;NA;"2_C3_SCLA_NA";0;0;0;0;0,01;"e";78;78;"e";78;2
NA;NA;2;"C4";0;"BEMA";10;4;14;NA;36,5;31;NA;"2_C4_BEMA_NA";0;0;0;0;0,01;"e";150;150;"e";150;10
NA;NA;2;"C4";0;"CETE";33;111;7;NA;36,5;31;NA;"2_C4_CETE_NA";0;0;0;0;0,01;"e";127;127;"e";127;33
NA;NA;2;"C4";0;"CHFU";1;32;1;NA;36,5;31;NA;"2_C4_CHFU_NA";0;0;0;0;0,01;"e";160;160;"e";160;0
NA;NA;2;"C4";0;"PUPA";1;23;4;NA;36,5;31;NA;"2_C4_PUPA_NA";0;0;0;0;0,01;"e";160;160;"e";160;0
NA;NA;2;"C4";0;"SCLA";1;31;1;NA;36,5;31;NA;"2_C4_SCLA_NA";0;0;0;0;0,01;"e";159;159;"e";159;1
NA;NA;2;"C5";0;"BEMA";15;4;29;NA;36,5;32,5;NA;"2_C5_BEMA_NA";0;0;0;0;0,01;"e";147;147;"e";147;15
NA;NA;2;"C5";0;"CETE";8;111;6;NA;36,5;32,5;NA;"2_C5_CETE_NA";0;0;0;0;0,01;"e";154;154;"e";154;8
NA;NA;2;"C5";0;"SCLA";1;31;2;NA;36,5;32,5;NA;"2_C5_SCLA_NA";0;0;0;0;0,01;"e";161;161;"e";161;1
NA;NA;2;"D2";0;"BEMA";16;4;78;NA;38;28;NA;"2_D2_BEMA_NA";0;0;0;0;0,01;"e";93;93;"e";93;16
NA;NA;2;"D2";0;"SCLA";4;31;2;NA;38;28;NA;"2_D2_SCLA_NA";0;0;0;0;0,01;"e";105;105;"e";105;4
NA;NA;2;"D2";0;"SOAS";4;55;6;NA;38;28;NA;"2_D2_SOAS_NA";0;0;0;0;0,01;"e";105;105;"e";105;4
NA;NA;2;"D3";0;"BEMA";12;4;60;NA;38;29,5;NA;"2_D3_BEMA_NA";0;0;0;0;0,01;"e";65;65;"e";65;12
NA;NA;2;"D3";0;"CETE";7;111;20;NA;38;29,5;NA;"2_D3_CETE_NA";0;0;0;0;0,01;"e";70;70;"e";70;7
NA;NA;2;"D3";0;"CHFU";2;32;8;NA;38;29,5;NA;"2_D3_CHFU_NA";0;0;0;0;0,01;"e";75;75;"e";75;2
NA;NA;2;"D3";0;"PUPA";1;23;4;NA;38;29,5;NA;"2_D3_PUPA_NA";0;0;0;0;0,01;"e";77;77;"e";77;0
NA;NA;2;"D3";0;"SCLA";5;31;2,5;NA;38;29,5;NA;"2_D3_SCLA_NA";0;0;0;0;0,01;"e";72;72;"e";72;5
NA;NA;2;"D4";0;"BEMA";10;4;16;NA;38;31;NA;"2_D4_BEMA_NA";0;0;0;0;0,01;"e";65;65;"e";65;10
NA;NA;2;"D4";0;"CETE";8;111;15;NA;38;31;NA;"2_D4_CETE_NA";0;0;0;0;0,01;"e";67;67;"e";67;8
NA;NA;2;"D4";0;"SCLA";1;31;1;NA;38;31;NA;"2_D4_SCLA_NA";0;0;0;0;0,01;"e";75;75;"e";75;0
NA;NA;2;"D5";0;"BEMA";21;4;37;NA;38;32,5;NA;"2_D5_BEMA_NA";0;0;0;0;0,01;"e";80;80;"e";80;21
NA;NA;2;"D5";0;"CETE";19;111;28;NA;38;32,5;NA;"2_D5_CETE_NA";0;0;0;0;0,01;"e";82;82;"e";82;19
NA;NA;2;"D5";0;"PUPA";1;23;4;NA;38;32,5;NA;"2_D5_PUPA_NA";0;0;0;0;0,01;"e";100;100;"e";100;1
NA;NA;2;"D5";0;"SCLA";6;31;1,5;NA;38;32,5;NA;"2_D5_SCLA_NA";0;0;0;0;0,01;"e";95;95;"e";95;6
NA;NA;2;"E2";0;"BEMA";9;4;26;NA;39,5;28;NA;"2_E2_BEMA_NA";0;0;0;0;0,01;"e";70;70;"e";70;9
NA;NA;2;"E2";0;"PUPA";2;23;6;NA;39,5;28;NA;"2_E2_PUPA_NA";0;0;0;0;0,01;"e";77;77;"e";77;2
NA;NA;2;"E3";0;"BEMA";10;4;15;NA;39,5;29,5;NA;"2_E3_BEMA_NA";0;0;0;0;0,01;"e";73;73;"e";73;10
NA;NA;2;"E3";0;"CETE";14;111;11;NA;39,5;29,5;NA;"2_E3_CETE_NA";0;0;0;0;0,01;"e";69;69;"e";69;14
NA;NA;2;"E3";0;"SOAS";10;55;14,6666666666667;NA;39,5;29,5;NA;"2_E3_SOAS_NA";0;0;0;0;0,01;"e";73;73;"e";73;10
NA;NA;2;"E4";0;"BEMA";10;4;66;NA;39,5;31;NA;"2_E4_BEMA_NA";0;0;0;0;0,01;"e";100;100;"e";100;10
NA;NA;2;"E4";0;"CHFU";2;32;1;NA;39,5;31;NA;"2_E4_CHFU_NA";0;0;0;0;0,01;"e";108;108;"e";108;2
NA;NA;2;"E4";0;"SCLA";1;31;1;NA;39,5;31;NA;"2_E4_SCLA_NA";0;0;0;0;0,01;"e";109;109;"e";109;1
NA;NA;2;"E4";0;"SOAS";9;55;7;NA;39,5;31;NA;"2_E4_SOAS_NA";0;0;0;0;0,01;"e";101;101;"e";101;9
NA;NA;2;"E5";0;"BEMA";10;4;80;NA;39,5;32,5;NA;"2_E5_BEMA_NA";0;0;0;0;0,01;"e";63;63;"e";63;10
NA;NA;2;"E5";0;"PUPA";1;23;9;NA;39,5;32,5;NA;"2_E5_PUPA_NA";0;0;0;0;0,01;"e";72;72;"e";72;1
NA;NA;2;"E5";0;"SCLA";9;31;3;NA;39,5;32,5;NA;"2_E5_SCLA_NA";0;0;0;0;0,01;"e";64;64;"e";64;9
NA;NA;3;"B2";0;"BEMA";2;4;5;NA;80;56;NA;"3_B2_BEMA_NA";0;0;0;0;0,01;"e";201;201;"e";201;2
NA;NA;3;"B2";0;"CHMI";8;14;2;NA;80;56;NA;"3_B2_CHMI_NA";0;0;0;0;0,01;"e";195;195;"e";195;8
NA;NA;3;"B3";0;"BEMA";2;4;9;NA;80;57,5;NA;"3_B3_BEMA_NA";0;0;0;0;0,01;"e";156;156;"e";156;2
NA;NA;3;"B3";0;"CETE";1;111;7;NA;80;57,5;NA;"3_B3_CETE_NA";0;0;0;0;0,01;"e";158;158;"e";158;0
NA;NA;3;"B3";0;"CHMI";2;14;1;NA;80;57,5;NA;"3_B3_CHMI_NA";0;0;0;0;0,01;"e";156;156;"e";156;2
NA;NA;3;"B4";0;"CETE";6;111;2;NA;80;59;NA;"3_B4_CETE_NA";0;0;0;0;0,01;"e";187;187;"e";187;6
NA;NA;3;"B4";0;"CHMI";1;14;3;NA;80;59;NA;"3_B4_CHMI_NA";0;0;0;0;0,01;"e";192;192;"e";192;1
NA;NA;3;"B4";0;"SCLA";4;31;2,5;NA;80;59;NA;"3_B4_SCLA_NA";0;0;0;0;0,01;"e";189;189;"e";189;4
NA;NA;3;"B5";0;"BEMA";2;4;24;NA;80;60,5;NA;"3_B5_BEMA_NA";0;0;0;0;0,01;"e";247;247;"e";247;2
NA;NA;3;"B5";0;"SCLA";2;31;2;NA;80;60,5;NA;"3_B5_SCLA_NA";0;0;0;0;0,01;"e";247;247;"e";247;2
NA;NA;3;"C2";0;"BEMA";1;4;12;NA;81,5;56;NA;"3_C2_BEMA_NA";0;0;0;0;0,01;"e";158;158;"e";158;1
NA;NA;3;"C2";0;"CETE";3;111;11;NA;81,5;56;NA;"3_C2_CETE_NA";0;0;0;0;0,01;"e";156;156;"e";156;3
NA;NA;3;"C2";0;"SCLA";1;31;2;NA;81,5;56;NA;"3_C2_SCLA_NA";0;0;0;0;0,01;"e";158;158;"e";158;1
NA;NA;3;"C3";0;"BEMA";7;4;25;NA;81,5;57,5;NA;"3_C3_BEMA_NA";0;0;0;0;0,01;"e";111;111;"e";111;7
NA;NA;3;"C3";0;"CETE";1;111;7;NA;81,5;57,5;NA;"3_C3_CETE_NA";0;0;0;0;0,01;"e";117;117;"e";117;1
NA;NA;3;"C3";0;"SCLA";2;31;3;NA;81,5;57,5;NA;"3_C3_SCLA_NA";0;0;0;0;0,01;"e";116;116;"e";116;2
NA;NA;3;"C3";0;"SOAS";1;55;2;NA;81,5;57,5;NA;"3_C3_SOAS_NA";0;0;0;0;0,01;"e";118;118;"e";118;0
NA;NA;3;"C4";0;"BEMA";5;4;5;NA;81,5;59;NA;"3_C4_BEMA_NA";0;0;0;0;0,01;"e";237;237;"e";237;5
NA;NA;3;"C4";0;"CETE";2;111;11;NA;81,5;59;NA;"3_C4_CETE_NA";0;0;0;0;0,01;"e";240;240;"e";240;2
NA;NA;3;"C4";0;"CHFU";1;32;4;NA;81,5;59;NA;"3_C4_CHFU_NA";0;0;0;0;0,01;"e";242;242;"e";242;0
NA;NA;3;"C4";0;"SOAS";1;55;15;NA;81,5;59;NA;"3_C4_SOAS_NA";0;0;0;0;0,01;"e";242;242;"e";242;0
NA;NA;3;"C5";0;"BEMA";2;4;14;NA;81,5;60,5;NA;"3_C5_BEMA_NA";0;0;0;0;0,01;"e";136;136;"e";136;2
NA;NA;3;"C5";0;"CETE";2;111;9;NA;81,5;60,5;NA;"3_C5_CETE_NA";0;0;0;0;0,01;"e";136;136;"e";136;2
NA;NA;3;"C5";0;"CHFU";4;32;15;NA;81,5;60,5;NA;"3_C5_CHFU_NA";0;0;0;0;0,01;"e";134;134;"e";134;4
NA;NA;3;"C5";0;"PUPA";1;23;15;NA;81,5;60,5;NA;"3_C5_PUPA_NA";0;0;0;0;0,01;"e";138;138;"e";138;0
NA;NA;3;"D2";0;"CETE";1;111;21;NA;83;56;NA;"3_D2_CETE_NA";0;0;0;0;0,01;"e";208;208;"e";208;1
NA;NA;3;"D2";0;"PUPA";1;23;22;NA;83;56;NA;"3_D2_PUPA_NA";0;0;0;0;0,01;"e";208;208;"e";208;1
NA;NA;3;"D3";0;"SCLA";2;31;8;NA;83;57,5;NA;"3_D3_SCLA_NA";0;0;0;0;0,01;"e";233;233;"e";233;2
NA;NA;3;"D4";0;"BEMA";1;4;27;NA;83;59;NA;"3_D4_BEMA_NA";0;0;0;0;0,01;"e";232;232;"e";232;1
NA;NA;3;"D4";0;"CETE";12;111;8;NA;83;59;NA;"3_D4_CETE_NA";0;0;0;0;0,01;"e";221;221;"e";221;12
NA;NA;3;"D4";0;"LEMA";24;58;10;NA;83;59;NA;"3_D4_LEMA_NA";0;0;0;0;0,01;"e";209;209;"e";209;24
NA;NA;3;"D4";0;"SOAS";1;55;5;NA;83;59;NA;"3_D4_SOAS_NA";0;0;0;0;0,01;"e";232;232;"e";232;1
NA;NA;3;"D5";0;"BEMA";3;4;50;NA;83;60,5;NA;"3_D5_BEMA_NA";0;0;0;0;0,01;"e";129;129;"e";129;3
NA;NA;3;"D5";0;"CETE";1;111;9;NA;83;60,5;NA;"3_D5_CETE_NA";0;0;0;0;0,01;"e";132;132;"e";132;0
NA;NA;3;"E3";0;"BEMA";1;4;10;NA;84,5;57,5;NA;"3_E3_BEMA_NA";0;0;0;0;0,01;"e";180;180;"e";180;1
NA;NA;3;"E3";0;"CETE";5;111;8;NA;84,5;57,5;NA;"3_E3_CETE_NA";0;0;0;0;0,01;"e";176;176;"e";176;5
NA;NA;3;"E3";0;"SOAS";1;55;3;NA;84,5;57,5;NA;"3_E3_SOAS_NA";0;0;0;0;0,01;"e";180;180;"e";180;1
NA;NA;3;"E4";0;"BEMA";2;4;86;NA;84,5;59;NA;"3_E4_BEMA_NA";0;0;0;0;0,01;"e";187;187;"e";187;2
NA;NA;3;"E4";0;"CETE";7;111;10;NA;84,5;59;NA;"3_E4_CETE_NA";0;0;0;0;0,01;"e";182;182;"e";182;7
NA;NA;3;"E4";0;"PUPA";3;23;6;NA;84,5;59;NA;"3_E4_PUPA_NA";0;0;0;0;0,01;"e";186;186;"e";186;3
NA;NA;3;"E5";0;"BEMA";2;4;120;NA;84,5;60,5;NA;"3_E5_BEMA_NA";0;0;0;0;0,01;"e";184;184;"e";184;2
NA;NA;3;"E5";0;"CETE";6;111;4;NA;84,5;60,5;NA;"3_E5_CETE_NA";0;0;0;0;0,01;"e";180;180;"e";180;6
NA;NA;3;"E5";0;"PUPA";4;23;22;NA;84,5;60,5;NA;"3_E5_PUPA_NA";0;0;0;0;0,01;"e";182;182;"e";182;4
NA;NA;5;"B2";0;"BEMA";8;4;60;NA;124;154;NA;"5_B2_BEMA_NA";0;0;0;0;0,01;"e";65;65;"e";65;8
NA;NA;5;"B2";0;"CHFU";1;32;1;NA;124;154;NA;"5_B2_CHFU_NA";0;0;0;0;0,01;"e";73;73;"e";73;0
NA;NA;5;"B2";0;"LEMA";8;58;2;NA;124;154;NA;"5_B2_LEMA_NA";0;0;0;0;0,01;"e";65;65;"e";65;8
NA;NA;5;"B3";0;"BEMA";4;4;11;NA;124;155,5;NA;"5_B3_BEMA_NA";0;0;0;0;0,01;"e";60;60;"e";60;4
NA;NA;5;"B3";0;"LEMA";7;58;1;NA;124;155,5;NA;"5_B3_LEMA_NA";0;0;0;0;0,01;"e";57;57;"e";57;7
NA;NA;5;"B3";0;"PUPA";1;23;5;NA;124;155,5;NA;"5_B3_PUPA_NA";0;0;0;0;0,01;"e";64;64;"e";64;0
NA;NA;5;"B4";0;"BEMA";3;4;20;NA;124;157;NA;"5_B4_BEMA_NA";0;0;0;0;0,01;"e";54;54;"e";54;3
NA;NA;5;"B4";0;"CETE";1;111;7;NA;124;157;NA;"5_B4_CETE_NA";0;0;0;0;0,01;"e";57;57;"e";57;0
NA;NA;5;"B4";0;"PUPA";1;23;4;NA;124;157;NA;"5_B4_PUPA_NA";0;0;0;0;0,01;"e";57;57;"e";57;0
NA;NA;5;"B5";0;"BEMA";2;4;14;NA;124;158,5;NA;"5_B5_BEMA_NA";0;0;0;0;0,01;"e";70;70;"e";70;2
NA;NA;5;"C2";0;"BEMA";6;4;10;NA;125,5;154;NA;"5_C2_BEMA_NA";0;0;0;0;0,01;"e";74;74;"e";74;6
NA;NA;5;"C3";0;"BEMA";10;4;17;NA;125,5;155,5;NA;"5_C3_BEMA_NA";0;0;0;0;0,01;"e";63;63;"e";63;10
NA;NA;5;"C3";0;"LEMA";10;58;1;NA;125,5;155,5;NA;"5_C3_LEMA_NA";0;0;0;0;0,01;"e";63;63;"e";63;10
NA;NA;5;"C3";0;"PUPA";1;23;6;NA;125,5;155,5;NA;"5_C3_PUPA_NA";0;0;0;0;0,01;"e";73;73;"e";73;0
NA;NA;5;"C4";0;"CHFU";1;32;6;NA;125,5;157;NA;"5_C4_CHFU_NA";0;0;0;0;0,01;"e";67;67;"e";67;0
NA;NA;5;"C5";0;"BEMA";7;4;5;NA;125,5;158,5;NA;"5_C5_BEMA_NA";0;0;0;0;0,01;"e";47;47;"e";47;7
NA;NA;5;"C5";0;"CETE";1;111;4,5;NA;125,5;158,5;NA;"5_C5_CETE_NA";0;0;0;0;0,01;"e";54;54;"e";54;0
NA;NA;5;"C5";0;"CHFU";1;32;3;NA;125,5;158,5;NA;"5_C5_CHFU_NA";0;0;0;0;0,01;"e";54;54;"e";54;0
NA;NA;5;"D2";0;"BEMA";3;4;4;NA;127;154;NA;"5_D2_BEMA_NA";0;0;0;0;0,01;"e";63;63;"e";63;3
NA;NA;5;"D2";0;"CETE";1;111;7;NA;127;154;NA;"5_D2_CETE_NA";0;0;0;0;0,01;"e";66;66;"e";66;0
NA;NA;5;"D2";2;"LEMA";7;58;1;NA;127;154;NA;"5_D2_LEMA_NA";0;0;0;0;2;"e";59;59;"e";59;7
NA;NA;5;"D3";0;"BEMA";2;4;11;NA;127;155,5;NA;"5_D3_BEMA_NA";0;0;0;0;0,01;"e";75;75;"e";75;2
NA;NA;5;"D3";0;"LEMA";5;58;1;NA;127;155,5;NA;"5_D3_LEMA_NA";0;0;0;0;0,01;"e";72;72;"e";72;5
NA;NA;5;"D4";0;"BEMA";8;4;16;NA;127;157;NA;"5_D4_BEMA_NA";0;0;0;0;0,01;"e";55;55;"e";55;8
NA;NA;5;"D4";0;"LEMA";5;58;1;NA;127;157;NA;"5_D4_LEMA_NA";0;0;0;0;0,01;"e";58;58;"e";58;5
NA;NA;5;"E2";0;"BEMA";6;4;7;NA;128,5;154;NA;"5_E2_BEMA_NA";0;0;0;0;0,01;"e";46;46;"e";46;6
NA;NA;5;"E2";0;"LEMA";6;58;1;NA;128,5;154;NA;"5_E2_LEMA_NA";0;0;0;0;0,01;"e";46;46;"e";46;6
NA;NA;5;"E3";0;"BEMA";6;4;26;NA;128,5;155,5;NA;"5_E3_BEMA_NA";0;0;0;0;0,01;"e";83;83;"e";83;6
NA;NA;5;"E3";0;"CETE";1;111;4;NA;128,5;155,5;NA;"5_E3_CETE_NA";0;0;0;0;0,01;"e";89;89;"e";89;0
NA;NA;5;"E3";0;"LEMA";13;58;1;NA;128,5;155,5;NA;"5_E3_LEMA_NA";0;0;0;0;0,01;"e";76;76;"e";76;13
NA;NA;5;"E4";0;"BEMA";6;4;28;NA;128,5;157;NA;"5_E4_BEMA_NA";0;0;0;0;0,01;"e";102;102;"e";102;6
